cust_id,invoice_id,rest_id,date,delivery_by,gross_income,gross_margin,latitude,longitude,order_price,delivery_charges,payment_mode
c3f36936-9c00-46a7-afc3-7ae3d1ce5a7c,1997611457,5416955384,11-06-2019,F,175364,11690,35.8939566,117.9249002,249,12.25,COD
95f1eb40-ea99-441c-a8cc-c40797ac189f,6158559342,2091125040,3/27/2020,F,909919,60661,43.1508732,-79.2056361,239,19.71,COD
5f6393ac-3c4d-4a1d-9e40-7f070bfe5400,6633794320,9189902785,01-01-2020,M,817496,54499,-8.2962,111.5437,487,16.2,Online Payment
ff6ed11a-8869-4fdc-931d-be2e485dc576,3220188052,2485028230,03-10-2020,M,847185,56479,5.3419104,6.6557943,554,14.23,Online Payment
6dd61cf2-58d1-4193-bef2-8b382e6b9a2a,4994028605,2557463523,05-12-2019,F,642669,42844,0.4994734,101.4095405,890,10.26,E-wallet
b7843249-1662-4f01-8765-b1fcfa62fe49,979203864,9025360653,9/18/2019,F,805165,53677,22.529403,103.93935,508,26.79,Online Payment
9ef00214-dbbe-4a06-a070-66a35aaa4ced,481792732,8906042191,4/27/2019,F,342583,22838,50.7842909,44.712888,179,23.89,Online Payment
cdbbe7b6-f852-4281-98e6-d216e0354dac,5841417320,1106351576,10/29/2019,F,855912,57060,32.6947983,-17.0982397,103,28.13,E-wallet
90049bc8-c8f6-4290-9e3a-830c0db84686,2460178328,9272638445,10-09-2019,F,294991,19666,25.606486,100.267638,686,14.58,E-wallet
e3e8c3de-81e7-4c89-8943-c3919a8c7c47,8518173469,511652399,6/26/2019,M,599089,39939,28.447997,109.007094,614,12.03,E-wallet
9bcebf8f-dca7-400c-ad01-434ec3221e08,5012284259,8617298324,9/16/2019,M,845280,56352,46.31681,-78.69957,789,16.37,E-wallet
81ddfc4e-0e1b-4bd0-b6a8-4b5588341224,6909107853,913723835,10/21/2019,F,586840,39122,55.7242814,37.1853286,747,26.45,Online Payment
4a9bd0f0-31b2-4956-88d1-53e92acec724,2394347953,1903852072,07-04-2019,F,535839,35722,29.948677,109.088095,921,22.58,E-wallet
753df125-0e2f-475a-bf65-b7da27948f60,1248008103,7465340349,05-09-2019,F,518542,34569,52.296876,19.191129,409,17.75,Online Payment
e86cf1a3-b042-4de5-a5b9-020a60810a53,8313567899,8534628823,6/29/2019,F,983203,65546,38.92,-76.99,861,14.17,COD
aea1999f-32e6-41bb-a71f-3b20231ab1b2,9690422782,1639539131,8/27/2019,F,851337,56755,51.1931661,127.563316,301,16.89,COD
619fa2b3-0fd3-493f-afcb-ebf09a55a5bb,8435507513,5824094373,12-02-2019,F,431544,28769,16.7157136,102.9205295,773,28.31,Online Payment
d98263c5-5ad8-49e5-b98d-a569a6e15f4d,6968383985,4859173686,3/22/2020,F,227004,15133,-8.2424321,123.4940401,907,26.29,COD
8e100e3c-d314-4d0f-9b92-0c1b597d80e2,4961928100,8537115800,5/19/2019,M,757977,50531,28.01082,120.663064,852,26.13,Online Payment
734027f8-e7d1-4453-8af1-fb69b27e0843,2108152253,1908077611,8/28/2019,F,253322,16888,33.8305244,-4.8353154,521,29.93,Online Payment
db7057f8-ceb2-43da-8884-4be705114902,854919333,4035945811,11-02-2019,F,257742,17182,14.5919106,121.0228804,732,15.84,Online Payment
77179de3-07a7-4991-8f90-ca9080494193,7845193100,3928705393,12-02-2019,F,387204,25813,52.6029163,41.4669909,181,25.4,COD
ca0ba3b9-59e1-4da7-94aa-8025ef97eb51,7492527241,8666187840,8/14/2019,M,829818,55321,47.6914432,31.2759129,560,13.36,Online Payment
da8774fc-7a52-4217-afb6-715f418a56b8,4456552131,4663530974,2/28/2020,M,270966,18064,41.3191581,-8.3601548,997,12.36,Online Payment
0ac0f2ff-8d7e-4c4b-881a-5a712b51df57,9804401797,3719673189,4/14/2019,F,639788,42652,50.1987725,39.5632497,720,28.89,E-wallet
fc8c60e5-b193-49f8-8649-cca311eb3e6c,650681711,4434947591,7/18/2019,M,545402,36360,53.2169534,45.1560169,623,25.32,Online Payment
0c4cc0a7-019e-4886-b892-d399352caab8,3556811235,7672981730,1/20/2020,F,507758,33850,33.5719791,-84.3396421,768,11.73,Online Payment
3ae26317-a64b-461c-9322-50e19a3b9aa0,5837586210,5965800088,4/20/2019,M,607576,40505,48.9893868,16.9151793,928,12.3,E-wallet
c52fba99-3273-4f0c-ad20-a939e2892e35,588957895,1473760119,11/27/2019,M,403202,26880,35.9675,128.93083,853,28.33,Online Payment
b0e3307e-6a45-4f02-bc9f-24057c5d30a0,2089062355,6077829528,8/14/2019,F,906561,60437,43.5757545,21.331051,445,21.05,Online Payment
17c266f7-927b-4b07-8d73-dc398821617e,3412435856,7412059149,9/21/2019,M,392441,26162,35.2285451,128.8893517,822,23.83,E-wallet
b1677542-b575-4cac-a0d8-ce3de1ce7f64,6257584485,6642225775,6/19/2019,F,495724,33048,40.7582228,-73.9704871,693,10.21,Online Payment
3d9b74f9-8dea-41ac-ac3c-64d6e99ecd18,7499891518,2727182805,04-08-2020,F,649524,43301,45.8272842,20.4615173,423,25.75,E-wallet
cfe3a946-10be-403a-afbd-0fc8e267b072,5045514970,9770750972,7/18/2019,M,516265,34417,37.9656089,23.5677089,789,28.37,E-wallet
14d23932-5b1c-4f99-a87a-c0051b5cb8d8,5906687882,3785904940,8/15/2019,F,294115,19607,62.3946271,17.2842162,413,22.65,Online Payment
00b2f94d-ff30-4e31-84bb-e7484a4b5738,8742274575,4683352761,09-05-2019,M,682088,45472,17.1613952,121.5863465,968,15.57,COD
1e0089ef-944f-47a5-bde7-2917ac4fd249,4069749705,6157462566,10/27/2019,M,117808,7853,-18.7003202,-66.0039777,861,22.33,Online Payment
7c53c2c4-88c3-4e8b-bb80-a17aeb63600e,6693878318,3551496935,8/15/2019,M,436392,29092,23.106401,113.459749,340,17.84,Online Payment
27d1e4d2-ddb2-4ec0-96b2-2a56c84133ea,9625635904,3665100259,7/14/2019,F,283575,18905,48.6443358,7.7212169,175,26.54,Online Payment
2a6c27d3-daf3-410f-927b-6ff7178cf387,4557683363,3020466512,10-10-2019,M,131703,8780,-8.4573045,117.185294,801,17.44,Online Payment
9fbe9bf0-0eae-4930-806e-024020629f6c,6327492851,2738572758,03-07-2020,M,263550,17570,25.704535,113.956275,723,23.14,Online Payment
19b0514c-e9b7-47d9-a6c5-3b4b6b1a6dcd,6380386416,8743902030,4/13/2019,F,638957,42597,-19.156561,-65.267799,512,29.32,E-wallet
88962277-80c8-49d1-aa4c-c074838fbe58,8352893084,7984324603,12-05-2019,M,450686,30045,-21.7096172,-47.4696376,683,29.63,Online Payment
e09999f0-d541-41df-92eb-f90a73aff5bd,4625147441,2455108228,5/30/2019,M,741364,49424,46.678613,141.8559579,104,24.55,COD
f7a7f544-cb41-4566-9483-7842d562339f,1361854804,569365554,4/26/2019,F,400271,26684,22.0952234,89.8130356,253,25.63,E-wallet
36d6bbef-e143-4363-88c4-64d7f154c0fd,1787059294,3346442705,03-09-2020,M,585707,39047,49.7563861,18.0158192,787,22.34,Online Payment
d257f7d2-c892-4828-bba7-c73ab31da623,4131151057,9445010523,10/17/2019,M,337955,22530,-1.955673,121.119499,140,17.79,Online Payment
7be53284-f1d3-4f2f-9eda-5977abd4f57b,2022543696,3202243640,3/25/2020,F,312199,20813,19.7633057,96.0785104,128,19.68,E-wallet
28adb2e7-15b9-44ce-b01b-30e79d48663f,8127985155,28778014,5/15/2019,M,996067,66404,45.5272739,16.2749715,119,28.05,E-wallet
ede732a8-8b49-43c4-94b7-f67db698d83d,3732999939,4901124102,10-11-2019,F,629549,41969,47.78333,112.11667,105,26.19,E-wallet
66126522-9edb-4795-805c-61600c07345a,3814003128,9820485428,8/13/2019,M,415668,27711,-10.9492286,-69.5767704,907,11.48,Online Payment
51674e66-9da2-4fb0-8bf5-72981aea9fb3,1942896875,9415705728,7/23/2019,M,734166,48944,54.2796,28.7649,552,21.5,COD
474c6298-d09c-4828-bbfc-75d771f0f0b0,2965530150,3308174707,03-06-2020,F,733330,48888,52.7704654,17.9583306,503,11.71,COD
956e331b-27f2-498a-bf18-f056a7f6ea07,5408162788,1726595781,10-12-2019,F,167446,11163,13.2881184,-87.0336925,468,18.35,COD
4b0b35da-68ea-456c-be62-6e2054deb393,8664422338,1507888880,12/18/2019,F,569556,37970,45.1839187,18.8237103,335,18.17,Online Payment
fbbeba6a-9ff1-4d83-be9c-540d6986e1aa,5763963903,322454956,6/20/2019,M,326056,21737,53.5316199,15.8138245,504,14.37,Online Payment
319c0b0e-045f-4819-9ce6-17af9c1b5f1b,1633242412,4607272523,9/15/2019,M,962166,64144,34.8100067,67.8212104,536,22.26,COD
e72cf013-9940-4e3f-a589-8bd171c988de,5570780300,7679882010,09-06-2019,M,191075,12738,30.1253988,31.3181252,409,17.55,Online Payment
45cccde8-f87c-4d91-9469-568102b3d6a0,9238484147,7073504811,10-09-2019,F,992560,66170,49.0122384,14.3800489,511,10.34,E-wallet
1c4b6311-a127-4c62-a16c-b33bdf8d90a4,9825339586,7842357633,09-12-2019,M,398767,26584,-8.371718,123.2854675,958,16.83,COD
a5a344ca-c14b-406c-a486-f6cfc6bb0325,1750467828,3447597860,3/22/2020,F,607535,40502,38.5928606,-2.5498208,111,13.83,Online Payment
50e286ec-7d15-4ff6-9855-cd8b1a13fb27,4550516607,2793382361,03-10-2020,F,698114,46540,13.6602604,-87.5334038,769,11.8,COD
d54b5b84-5bbf-4759-ad29-9f0ee303f43f,4540025678,9296432758,05-01-2019,F,146072,9738,36.2429169,128.2989526,771,18.08,E-wallet
53cd0845-e43f-41bb-880c-a4a38e10c480,2579317953,7851115132,7/28/2019,M,536886,35792,46.2993504,4.8265786,979,29.92,E-wallet
b33fa13d-61a7-423c-a2c8-d8e721c6c261,862834503,8249837088,12-09-2019,M,394914,26327,44.6254349,18.4538421,232,24.37,E-wallet
9549be35-6606-4477-a24e-b4217277143c,7813618793,1777096359,06-02-2019,M,870562,58037,12.9626069,-2.2581158,614,17.86,COD
fda500a3-9a9b-4c8f-a502-8932299e0472,5528114969,7367228897,01-01-2020,M,475633,31708,2.7991084,44.0793911,384,28.96,E-wallet
7a9a534e-8da0-4cd5-9604-ac503cfd101d,9804522373,8335727104,11-07-2019,M,282505,18833,-9.3483845,-77.1708039,542,20.1,COD
295f6917-810d-4a81-bc46-c6b0dff7d20e,4192143151,7377888334,8/28/2019,M,680949,45396,32.5362744,-116.9353591,271,28.31,COD
c0b7a78a-7c72-465a-b775-3865ebfe0d23,2059971756,8120396871,03-07-2020,F,249535,16635,-7.3765948,112.7405377,896,22.36,E-wallet
695811ca-df2d-4bbe-98b9-717a0b8ca904,9687221690,8618775681,5/27/2019,M,636708,42447,39.711179,-8.6689187,182,23.04,COD
eb7d9e6b-d789-464c-b9dc-8a7665b4face,7427200837,3246813221,12/17/2019,M,465114,31007,50.6507001,23.8954385,356,11.71,COD
8cdcb0e3-1707-4b58-805b-e2aac5c609c4,9130284260,7585530846,03-01-2020,F,546498,36433,13.4535926,44.18389,477,27.46,Online Payment
7e8c476c-ee32-4bb9-959e-ca8d7b33db68,385697260,5313777696,3/21/2020,M,787393,52492,50.496272,32.7188892,196,23.28,Online Payment
ee00c0fd-d6f7-41c9-b2ad-c72a7f44d442,626578280,5869180708,03-10-2020,M,433732,28915,-1.1748105,36.8304102,328,26.87,Online Payment
c416cd7c-3541-4300-998a-9e73039a0271,6803008371,6832412991,4/16/2019,M,294583,19638,46.8538849,38.4738904,301,18.43,Online Payment
3c1c922e-8273-4719-828e-41ee4981c59b,5200576644,2356989250,1/26/2020,F,623001,41533,45.06685,-64.16544,370,20.72,E-wallet
03d11797-bf8d-485e-8039-bf1b4a72d99d,2822292558,538837888,8/23/2019,M,920409,61360,45.638468,0.129895,517,29.19,COD
af44f342-8252-4950-a956-8c6cbd16fd31,3346387828,4842693010,3/20/2020,M,402201,26813,-11.2648012,-75.6491753,322,28.68,Online Payment
14a3c0cc-a772-4b6f-a382-787e823f796f,9432406806,7018290287,05-05-2019,M,796632,53108,-8.844744,121.648987,493,16.1,COD
ba339a5e-f019-48e8-b865-f27150164f26,4828480064,4494802166,8/21/2019,F,479657,31977,59.3251422,18.0702683,679,13.93,E-wallet
12e803f9-3dbd-494a-a98e-af4469eccf13,3781548120,8303120085,01-03-2020,F,489726,32648,65.0775016,-22.7234818,300,19.42,COD
568c99ac-032a-4217-8c16-5ef292a6178f,6689762955,6176829674,2/15/2020,M,431277,28751,3.1155165,35.6040785,583,27.3,Online Payment
98944ef2-c8cc-48d3-b74d-a7d324b9e58e,2991050977,8329129195,2/19/2020,M,928344,61889,37.6410379,-7.6589255,375,22.29,Online Payment
d6264048-feca-4a4e-ae22-271e64e0bd71,1311387455,5502552705,04-12-2019,F,882075,58805,27.9408161,-101.211296,634,27.47,E-wallet
f8ee9ae7-773b-458a-8200-4db8a14190e2,6213949755,3762010528,3/29/2020,M,871532,58102,45.4289588,-73.8689881,406,15.77,COD
62eeafb2-06f6-42b0-bfb4-05beece19213,1083925725,9149560085,12/19/2019,M,490161,32677,14.8866729,120.8678329,893,26.84,E-wallet
3f30fc18-250c-42dd-8fef-55b420d85a75,2770961985,2111690716,04-12-2019,F,123031,8202,14.5919106,121.0228804,331,28.91,Online Payment
f9878c58-d274-46b3-8484-e4b1d3f4b263,5340668711,220989532,7/13/2019,M,549261,36617,13.302428,123.4403955,219,20.28,E-wallet
76589245-05c7-4966-854c-90779ca7cef1,8491635610,614044502,6/29/2019,M,819569,54637,-6.8330992,106.3198908,255,24.01,Online Payment
bc960678-abaa-4201-8949-694d128d9614,7073167556,3338581629,7/25/2019,M,746739,49782,46.4969139,-84.3457671,732,18.77,E-wallet
8a44d98f-5771-47e6-bb6e-258abfb5c589,9533489529,6728735380,4/21/2019,M,316111,21074,-7.20429,113.53198,502,29.9,E-wallet
095444db-e77e-4c8a-8025-b4576f5d003c,5290787887,2459628544,11/23/2019,F,334225,22281,43.661922,128.500964,602,17.82,COD
bbdfa181-8e18-4f95-a03c-bffdfae79264,1377487156,1760289701,11/20/2019,F,221245,14749,50.1069802,20.6303821,840,25.29,E-wallet
6e77bdd9-cfd4-4be2-be58-4d45aba6a8d3,1518250645,2500541401,7/22/2019,F,330649,22043,3.8152026,117.1147095,822,23.92,Online Payment
a95080f5-75a9-4a46-81b2-af1c9a39e791,5095220199,3766822802,7/14/2019,F,824293,54952,9.258006,123.281809,588,21.69,E-wallet
fd7d70ae-ad23-4ce9-a962-03f565aa7dce,9703802958,941937488,12-12-2019,F,304654,20310,21.0811211,105.8180306,213,13.55,E-wallet
cfb96627-9c66-4586-819b-f435b745bec4,3304373276,6053561053,3/22/2020,M,225666,15044,52.9563074,31.9693094,463,22.08,COD
8a1fe759-a76e-4407-922d-7ffe1b5e96dd,8420250961,2080180517,01-01-2020,F,171684,11445,43.4945737,5.8978018,498,29.15,Online Payment
b8b58c48-e29c-4466-92ae-6ebdf3760348,4975761858,5497418422,4/30/2019,M,225614,15040,40.6897403,22.9541166,366,24.61,E-wallet
e1715299-276c-43e4-a06d-a24009124aef,8369798276,9349763508,01-11-2020,F,366415,24427,35.5205669,133.1274711,754,18.5,COD
a29e11bb-4ea2-4072-8935-84656d9a96c7,5070072552,1660211441,5/22/2019,M,994239,66282,7.7442314,-7.6168439,305,19.86,Online Payment
19732783-426d-4b46-85ac-c090d9c037aa,6924401813,3881685219,12-01-2019,F,238846,15923,41.9854144,44.108411,915,12.96,E-wallet
a53c62c7-87fa-4e25-846e-19929d26b1ec,4065028957,9403711914,1/21/2020,M,213349,14223,50.7451251,14.3184521,231,20.68,E-wallet
1aa117b3-481d-4a8f-9bac-f310f7032b2d,6695492344,3128385394,10/20/2019,F,227342,15156,40.5126881,-8.1587128,924,26.24,Online Payment
9b39381f-2a8f-4013-86c5-f34d525c7e1b,4720331807,1504156633,01-11-2020,F,335732,22382,13.3010762,121.2195627,309,20.99,COD
bf142e8c-1aa9-4b24-bcbd-3aaf7efd7dde,7799405899,4932967381,12/15/2019,F,643620,42908,31.3291027,31.7132981,341,21.66,COD
7718923b-aa39-4077-a251-4203c4accec9,7056179487,8095009407,7/20/2019,M,323614,21574,25.842011,105.026271,948,22.52,Online Payment
e7053c6f-e7f2-4539-9e51-5e77255bca47,5634620074,3746944279,6/22/2019,M,296931,19795,56.6332138,47.9021415,571,10.97,Online Payment
14fb4e7e-f3b4-4438-abfe-89967d673e2c,9375756858,15721442,03-02-2020,M,926095,61739,48.2166359,20.2934524,807,12.03,Online Payment
51273f4b-d5de-46d6-9453-97f6a664c2ce,48066982,9927989431,8/16/2019,M,348480,23232,57.6474676,18.3268972,970,29.9,E-wallet
e2fef81b-29fc-49c9-bd8c-5acad3603f8f,4170477774,2646198485,01-08-2020,F,780362,52024,11.4739808,124.569794,454,10.49,E-wallet
536f6bcf-d537-459c-96f3-f592039ab2b2,6685782714,9470126084,12/18/2019,M,317360,21157,-8.0644078,113.7662578,931,22.36,E-wallet
1223af6f-2f95-4011-a7e2-59cd04b18d17,2543305521,367622327,05-07-2019,F,780934,52062,55.1952113,32.4000893,789,22.5,E-wallet
09a6be88-b8ae-41c0-b43d-f73006eda518,6589074267,5924968383,3/27/2020,F,313038,20869,-21.816667,28.783333,641,23.02,COD
043d9d3f-7c2f-4167-9e81-6b7c1a8859d4,5344862814,5253837493,7/18/2019,M,836937,55795,29.731101,116.251947,554,12.23,Online Payment
206dbd4a-7804-4e16-a7f4-a88e5a33dd3e,9122512942,7643732604,1/24/2020,M,302892,20192,59.1631398,17.1921015,946,10.06,E-wallet
e7a280b1-feb7-4bb2-b619-99c2dd672912,7771764568,7643494711,2/20/2020,M,929342,61956,45.2544588,5.7043997,532,10.3,E-wallet
2f69ac57-fdf4-4a0e-a852-2084884d13d2,7321652580,1752723651,04-12-2019,F,308715,20581,33.4749653,132.3056769,868,23.1,COD
040808b6-7cac-4d07-8c75-e2685539d5d2,5368401612,8605006218,11/22/2019,M,839289,55952,38.8987281,-77.0336768,755,14.91,COD
047e7ae9-e93a-471e-8ff5-538f3060a76a,8997840282,9481260887,09-01-2019,M,752489,50165,49.325426,17.1732655,187,14.44,COD
a70496a0-e4f0-4c53-bb04-84d2d400f01f,5536107682,4075701492,08-12-2019,F,601547,40103,55.8395478,24.9815513,950,26.27,COD
a3c96c96-5dac-4a5e-a89d-1d88c2258b8d,4718212782,2387223608,5/15/2019,M,152420,10161,63.4400274,10.4024274,449,11.12,COD
6acb126c-b08b-46e8-957d-1e1287f9d84a,5868127919,5983338633,6/29/2019,M,283930,18928,52.1940358,104.246923,276,25.63,E-wallet
448f8445-0ed5-4308-8cc2-b2bef6379f3d,8496656810,3430796873,04-07-2020,M,991743,66116,40.7200264,-7.2571497,890,16,Online Payment
3e7f65ef-e644-4442-b39c-e99b67d9b2b6,4204386563,1136424954,08-12-2019,F,729259,48617,8.0740824,-69.3041431,747,25.7,COD
74c80fab-4090-450b-a5da-e70b1844a407,4280661200,8816412267,7/15/2019,M,487281,32485,38.8757453,-7.1728338,905,20.71,E-wallet
62baa57d-ac2b-49f4-a331-849a2494ad2c,4143927209,3470830134,09-10-2019,F,295111,19674,33.9769138,132.7764778,247,20.05,Online Payment
4f26dd6a-fe53-4164-84d7-4c66ba98a6f1,1520927274,690591543,3/24/2020,M,128177,8545,35.8939566,117.9249002,820,22.92,E-wallet
2bbd39a5-349c-4ccf-bddc-98c661c3bcb4,5591603653,424075903,03-11-2020,F,159440,10629,6.61476,8.0410634,558,22,COD
1e577e6b-5a14-420f-a82d-6888f8202347,5086251303,6761979064,12/13/2019,M,313203,20880,42.0633701,48.2534105,106,29.29,E-wallet
360ebce3-6c49-4526-b8a3-4850c5afbc9e,3891574479,2226456945,06-04-2019,F,283060,18870,-38.7445218,-72.9482281,525,28.34,Online Payment
c513a942-4c07-45c9-abc7-732f1bb2c455,8668846752,6668817262,3/28/2020,M,726550,48436,37.73892,115.670177,479,28.59,COD
5c22d025-fbed-48a8-b610-7179f27d78d4,634283421,536607427,5/15/2019,M,749489,49965,29.536212,104.189955,523,17.8,Online Payment
ae9ad54c-f5ed-4ac4-b450-0fcf459b5d1f,3772872352,6261590575,1/14/2020,M,516977,34465,53.0662784,19.2876039,239,23.59,E-wallet
2d0cd3c2-c8b7-4486-9061-11fa7c9ddc25,6770463008,1360721614,09-07-2019,M,921332,61422,-8.0896,112.2944,679,13.65,E-wallet
d726770c-c0d0-4f6b-b1e5-97ee7c81665c,9785303969,3895099201,3/17/2020,M,961204,64080,31.753884,118.565462,264,28.71,Online Payment
bd4e7555-143d-4b5e-82b1-3c135d75c03b,8567217164,8016505163,12/21/2019,M,548767,36584,30.04952,101.96231,419,17.18,E-wallet
e196d6b1-0426-475f-976f-d6efcfb22757,9401223033,5629383558,1/23/2020,M,835736,55715,27.630806,114.029827,402,20.2,COD
b6d3ece6-3425-44cc-a4d8-cc1c1e7697ef,5945842354,4209306398,12/13/2019,F,642025,42801,45.9120061,6.1549499,417,16.62,Online Payment
6dab2b4a-6bbf-44f8-97c9-9f67eceb2128,3894434961,7231720137,10/16/2019,M,821247,54749,51.4918437,7.5319762,489,18.16,COD
18ce21e0-7080-4555-825e-2bc66b704eda,8449545269,7727241431,07-09-2019,F,539985,35999,41.107701,21.3788215,810,15.92,Online Payment
a0d4d431-bc17-4750-b301-5a584138157b,768681030,5377122623,7/27/2019,F,516523,34434,33.8597337,134.6589917,814,26.7,Online Payment
f7e4b2a9-d399-4ef2-904b-e778327a6ebf,9194647372,2255537753,1/29/2020,M,217666,14511,47.0165054,-68.1430064,165,17.84,COD
3712424f-2d11-4ae0-b363-772e58e9c829,9145576491,6038488545,7/22/2019,F,936329,62421,18.8350125,-72.1031057,745,16.34,E-wallet
849dbb2f-7fd6-4dca-b96e-07972276ac00,6042614711,8623025415,7/31/2019,F,457907,30527,-28.1999491,-51.5303101,847,21.29,COD
67beb942-641d-4341-a1d9-d937bf85b8b6,683374885,1759254002,3/23/2020,M,847665,56511,-7.1477523,109.9854145,307,13.28,COD
725de2d6-8f16-4752-ad8c-8afb4aedeeb1,6121092580,1939885728,5/16/2019,F,634708,42313,47.532117,7.593124,863,27.34,Online Payment
35d830ed-edcc-4eae-b3b2-39bdaea900f6,7347530385,4187054456,12/28/2019,F,112928,7528,-13.0356794,33.4719832,354,25.29,E-wallet
8f2118b8-2813-41b8-9825-810d79e06c01,2054992291,9917139613,9/29/2019,F,643695,42913,39.7431456,-8.9447144,447,21.05,E-wallet
c46490c5-69f3-47d3-bc98-110ff9a04e7a,8340775987,3013615389,8/26/2019,F,300555,20037,28.074649,119.141473,646,19.34,E-wallet
77d7056d-8638-4b5e-8f11-ee1537ef16d9,3262046582,7936729259,06-01-2019,M,582006,38800,56.546084,13.7445655,800,24.16,Online Payment
45d4aaaf-c593-4d5d-aca3-823891f32eb6,4201361799,285067338,9/19/2019,F,819414,54627,48.0762327,-0.7609009,213,26.85,COD
a39d976c-e55c-4b34-ab8e-3237af063212,3992159396,9430106996,12/19/2019,M,317357,21157,34.600701,108.722463,727,11.7,COD
045435c7-863d-436d-97cc-b54ac12cf450,136384870,2027952039,08-06-2019,M,518351,34556,13.83783,45.83488,235,29.09,Online Payment
8a905f74-24cb-4b6a-9d48-82a99a283cb0,6504967946,8752110583,12-05-2019,M,858997,57266,14.211024,45.3868766,919,11.51,Online Payment
4c5e8321-5c31-4942-a55a-565c18ecb2e0,4006234007,970513240,1/22/2020,M,123061,8204,-3.4795532,115.7782286,200,16.9,COD
2dd6abc7-65ff-4a8e-aa88-ae79934e5b41,5645317769,3284443886,7/26/2019,F,147254,9816,49.4040465,12.9946543,896,13.66,COD
532a0b5d-5200-4d85-b13b-c646b9f18e17,4935199369,5339717135,11-02-2019,F,454053,30270,43.6953508,7.2559678,700,21.44,COD
3e44c5ca-2cad-4846-962a-09ee114f9e71,8870916510,7639001986,3/22/2020,F,757518,50501,13.9293954,121.3228399,260,18.24,COD
88a3aef5-14f4-4200-bff6-aa75064b2950,3232185002,4825455824,6/21/2019,F,648603,43240,11.423197,43.0024829,329,24.38,E-wallet
42bc6e43-9f8c-4446-8c01-c82b6690592f,9767751033,2966488689,4/23/2019,F,809438,53962,48.1525702,23.1369121,463,15.44,Online Payment
f7411e3f-eeb1-4e1a-9482-e0cc963e057b,435283693,654977550,10-08-2019,M,281572,18771,51.5344639,20.6364509,866,11.7,Online Payment
8bee23dc-99fd-43fe-ae7d-7a6471f8b4f8,3092636910,2978357991,1/28/2020,F,704036,46935,-6.8900337,113.6034122,942,20.67,COD
25ddc30c-c747-4056-8a50-ea5973e264d8,9508206098,4571218338,06-08-2019,F,410217,27347,50.7338713,16.0708309,794,13.77,COD
59b46270-2f89-4c59-a71a-03cc50fc9de3,9073734703,2965800433,03-11-2020,F,168539,11235,56.4477313,13.6156546,541,15.52,COD
2a3e7cba-b5af-419c-a3d1-6906ddc7f484,6566928367,5086443938,12-07-2019,M,925054,61670,46.09237,91.54796,848,27.54,COD
99c97f58-ba35-4bd8-80fa-1427a1e4fc4d,3384544412,136834396,7/30/2019,M,920745,61383,28.074649,119.141473,754,18.91,E-wallet
97de3c53-a18a-4b5b-afb6-fd9e60d746c2,3431552196,4432992808,6/28/2019,M,147811,9854,31.875572,120.556005,719,26.43,COD
1a19932d-3cca-4e13-8e2d-d1b0e604c3ef,7434153776,2258363209,7/28/2019,M,360206,24013,19.4392516,-99.1636051,134,23.75,COD
59f28b52-dd17-4267-9225-7437d29b8206,3400890839,6842498643,6/21/2019,M,951621,63441,27.406721,114.715117,969,12.43,Online Payment
a6af1dd5-30a6-4e56-86d0-4064b3f1f60b,6414623334,179800094,6/16/2019,M,830137,55342,39.7665139,-89.6100521,565,29.45,E-wallet
1c0cdef0-c14c-4d60-9036-e57d2e3b1d20,274557231,7754575728,2/21/2020,M,111705,7447,15.6662632,121.0126662,148,17.46,COD
c1dd300e-a512-437b-9284-08734763c5e7,2441402862,1524481599,7/30/2019,F,826244,55082,52.9718428,63.1128326,118,26.33,E-wallet
180a5679-fb39-48f9-858e-5e2e7dfb1846,3698241676,2635373620,3/28/2020,M,952502,63500,16.9704996,-99.1015181,857,19.06,COD
a77268f7-ff4f-4f54-bbfe-02c29185cb6e,5260473531,2073952119,09-12-2019,M,693580,46238,28.1771009,68.7257945,429,25.12,COD
b4228b4d-8b8e-4672-97fd-990190272981,2665289857,4418163247,02-08-2020,F,414268,27617,41.6503132,19.620782,743,12.47,Online Payment
38e70b00-f024-4530-b54e-421532c10095,9835127891,2866150678,8/22/2019,F,372016,24801,50.3844613,13.1712929,262,27.49,Online Payment
6654c77a-835f-4893-8292-cd5c1d7d99fb,7344173409,9824272690,4/25/2019,M,406278,27085,29.1416432,119.7889248,577,18.6,E-wallet
4171a243-4696-4a3c-a6d9-e6bd6ec39912,6950574517,8634016595,10-12-2019,F,527279,35151,25.8516667,114.7766667,890,25.25,Online Payment
3b7a9298-9a04-4fff-9fc7-295e3957a68c,2638621005,8340197983,8/22/2019,F,955122,63674,41.119997,122.070714,912,22.62,E-wallet
1e08ac12-c1b6-4da6-a7d1-9bcf2f0db3b9,5512881140,6810483934,7/24/2019,F,440174,29344,12.4525749,7.3071075,474,12.11,Online Payment
3e7aa22a-56d5-49fa-8524-da108a979cbd,2545243132,8173280320,03-01-2020,M,274025,18268,-34.7903355,-56.3502545,765,12.18,Online Payment
bd7f479d-c142-426f-8622-fd7b099e38a8,7848099016,4264357365,4/19/2019,F,222398,14826,48.873935,38.1047909,572,15.69,Online Payment
983bc37b-6fb2-4fa6-b720-18b49500a23f,7466103707,2774082188,10-05-2019,F,693784,46252,-12.7772947,-38.9211273,562,22.86,E-wallet
